url;rating;score_author;domain_ending;score_url_domain_ending;errors_grammar_spelling;score_errors;questions_text_per_sentence;score_tonality_questions_text;questions_title;score_tonality_questions_title;exclamations_text_per_sentence;score_tonality_exclamations_text;exclamations_title;score_tonality_exclamations_title;all_caps_text;score_tonality_all_caps_text;all_caps_title;score_tonality_all_caps_title;readability_coleman_liau;score_readability;word_count_text;score_ls_word_count_text;word_count_title;score_ls_word_count_title;sentence_count;score_ls_sentence_count;ttr;score_ls_type_token_ratio;word_length_text;score_ls_word_length_text;word_length_title;score_ls_word_length_title;profanity;score_vocabulary_profanity;anger_intensity;anticipation_intensity;disgust_intensity;fear_intensity;sadness_intensity;joy_intensity;surprise_intensity;trust_intensity;score_vocabulary_emotional_words;clickbait;score_clickbait;links_count;score_links_external;sentiment_text_vader;positivity_text_vader;negativity_text_vader;score_sentiment_polarity_text;sentiment_title_vader;positivity_title_vader;negativity_title_vader;score_sentiment_polarity_title;subjectivity;score_sentiment_subjectivity;credibility_score
https://web.archive.org/web/20180316231035/https://dailyoccupation.com/2017/06/12/world-renowned-heart-surgeon-speaks-really-causes-heart-disease/;2.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0060975610;0.6951219512;0.0449438202;1.0000000000;0.0000000000;1.0000000000;0.0112359551;0.8614232210;0.0000000000;1.0000000000;0.0000000000;1.0000000000;0.0000000000;1.0000000000;12.0035556543;1.0000000000;1628.0000000000;1.0000000000;12.0000000000;0.8000000000;89.0000000000;1.0000000000;0.4115479115;0.2788697789;5.0472972973;1.0000000000;5.3333333333;0.8333333333;0.0000000000;1.0000000000;0.0107487805;0.0067689024;0.0193676829;0.0274548780;0.0239719512;0.0179006098;0.0027762195;0.0186500000;0.0000000000;1.0000000000;1.0000000000;2.0000000000;0.6666666667;0.9963000000;0.1160000000;0.0800000000;0.9975333333;0.8651000000;0.4650000000;0.0000000000;1.0000000000;0.4462711131;0.8457629562;0.7188394299
https://www.nytimes.com/2017/03/23/well/move/the-best-exercise-for-aging-muscles.html;5.0000000000;1.0000000000;0.0000000000;0.0000000000;0.0038986355;0.8050682261;0.0000000000;1.0000000000;0.0000000000;1.0000000000;0.0000000000;1.0000000000;0.0000000000;1.0000000000;0.0000000000;1.0000000000;0.0000000000;1.0000000000;12.6099013242;1.0000000000;507.0000000000;0.4140000000;6.0000000000;1.0000000000;18.0000000000;0.0000000000;0.5266272189;0.5665680473;5.0355029586;1.0000000000;5.0000000000;0.5000000000;0.0000000000;1.0000000000;0.0028927875;0.0064463938;0.0028966862;0.0033567251;0.0060331384;0.0174483431;0.0094561404;0.0198576998;1.0000000000;1.0000000000;1.0000000000;2.0000000000;0.6666666667;0.9916000000;0.1190000000;0.0320000000;0.9944000000;0.6369000000;0.4570000000;0.0000000000;1.0000000000;0.5244996549;0.5850011502;0.7839371066
https://www.theguardian.com/environment/2017/may/19/arctic-stronghold-of-worlds-seeds-flooded-after-permafrost-melts;4.0000000000;1.0000000000;0.0000000000;0.0000000000;0.0054151625;0.7292418773;0.0416666667;1.0000000000;0.0000000000;1.0000000000;0.0000000000;1.0000000000;0.0000000000;1.0000000000;0.0000000000;1.0000000000;0.0000000000;1.0000000000;10.4578892855;0.6144723214;545.0000000000;0.4900000000;9.0000000000;1.0000000000;24.0000000000;0.0000000000;0.5211009174;0.5527522936;4.7376146789;0.6501529052;6.3333333333;1.0000000000;0.0000000000;1.0000000000;0.0043122744;0.0067833935;0.0023140794;0.0080000000;0.0072924188;0.0085288809;0.0042996390;0.0122129964;1.0000000000;1.0000000000;1.0000000000;3.0000000000;1.0000000000;0.9832000000;0.1020000000;0.0510000000;0.9888000000;0.1280000000;0.1580000000;0.0000000000;1.0000000000;0.4719771242;0.7600762527;0.7719058312
https://www.today.com/health/birth-order-first-borns-get-intellectual-advantage-t108042;4.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;1.0000000000;0.0000000000;1.0000000000;0.0000000000;1.0000000000;0.0000000000;1.0000000000;0.0000000000;1.0000000000;0.0016611296;0.6677740864;0.0000000000;1.0000000000;13.7461815636;1.0000000000;602.0000000000;0.6040000000;10.0000000000;1.0000000000;25.0000000000;0.0000000000;0.5215946844;0.5539867110;5.2674418605;1.0000000000;6.9000000000;1.0000000000;0.0000000000;1.0000000000;0.0018218954;0.0262549020;0.0006764706;0.0075767974;0.0029460784;0.0289869281;0.0030506536;0.0300571895;0.4296197267;0.0000000000;0.0000000000;5.0000000000;1.0000000000;0.9778000000;0.0830000000;0.0380000000;0.9852000000;0.6486000000;0.3980000000;0.0000000000;1.0000000000;0.3737779776;1.0000000000;0.6272555362
http://www.breitbart.com/big-government/2017/06/13/delingpole-ship-of-fools-iii-global-warming-study-cancelled-because-of-unprecedented-ice/;2.0000000000;1.0000000000;0.0000000000;0.0000000000;0.0060606061;0.6969696970;0.0740740741;0.8395061728;0.0000000000;1.0000000000;0.0000000000;1.0000000000;0.0000000000;1.0000000000;0.0030721966;0.3855606759;1.0000000000;0.0000000000;10.0753281335;0.5188320334;651.0000000000;0.7020000000;9.0000000000;1.0000000000;27.0000000000;0.2000000000;0.5192012289;0.5480030722;4.6804915515;0.5739887353;6.8888888889;1.0000000000;0.0005175983;0.0000000000;0.0015363636;0.0224787879;0.0010530303;0.0078727273;0.0029136364;0.0132818182;0.0110424242;0.0171030303;0.8676033058;1.0000000000;1.0000000000;7.0000000000;1.0000000000;0.9916000000;0.1210000000;0.0570000000;0.9944000000;-0.1027000000;0.1510000000;0.1890000000;0.3700000000;0.4038978495;0.9870071685;0.6189361786
https://web.archive.org/web/20180706135613/https://www.ntd.tv/inspiring/parenting/sam-berns-boy-aging-disease-progeria-dies-17.html;2.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0021052632;0.8947368421;0.0000000000;1.0000000000;0.0000000000;1.0000000000;0.0000000000;1.0000000000;1.0000000000;0.0000000000;0.0021739130;0.5652173913;0.0000000000;1.0000000000;9.7005615640;0.4251403910;460.0000000000;0.3200000000;15.0000000000;0.5000000000;19.0000000000;0.0000000000;0.5630434783;0.6576086957;4.5565217391;0.4086956522;4.2666666667;0.0000000000;0.0000000000;1.0000000000;0.0056673684;0.0118084211;0.0072084211;0.0125515789;0.0155957895;0.0299494737;0.0049326316;0.0220400000;0.2772057416;0.0000000000;0.0000000000;3.0000000000;1.0000000000;0.9863000000;0.1030000000;0.0430000000;0.9908666667;0.5411000000;0.2120000000;0.0000000000;1.0000000000;0.5472353404;0.5092155319;0.4020138604
http://www.iflscience.com/health-and-medicine/coconut-oil-bad/;1.0000000000;1.0000000000;0.0000000000;0.0000000000;0.0086021505;0.5698924731;0.0000000000;1.0000000000;0.0000000000;1.0000000000;0.0476190476;0.0529100529;0.0000000000;1.0000000000;0.0000000000;1.0000000000;0.0000000000;1.0000000000;10.4734043863;0.6183510966;455.0000000000;0.3100000000;10.0000000000;1.0000000000;21.0000000000;0.0000000000;0.5384615385;0.5961538462;4.8329670330;0.7772893773;4.3000000000;0.0000000000;0.0000000000;1.0000000000;0.0095806452;0.0095935484;0.0184365591;0.0147548387;0.0165913978;0.0113870968;0.0031784946;0.0200580645;0.3894428152;0.0000000000;0.0000000000;3.0000000000;1.0000000000;-0.9211000000;0.0930000000;0.1100000000;0.0000000000;-0.6214000000;0.0000000000;0.3110000000;0.0000000000;0.5087094017;0.6376353276;0.3492254536
https://www.huffingtonpost.com/entry/vivek-murthy-report-on-drugs-and-alcohol_us_582dce19e4b099512f812e9c;4.0000000000;1.0000000000;0.0000000000;0.0000000000;0.0010256410;0.9487179487;0.0232558140;1.0000000000;0.0000000000;1.0000000000;0.0000000000;1.0000000000;0.0000000000;1.0000000000;0.0010405827;0.7918834547;0.0000000000;1.0000000000;12.6002260102;1.0000000000;961.0000000000;1.0000000000;14.0000000000;0.6000000000;43.0000000000;1.0000000000;0.4745057232;0.4362643080;5.1768990635;1.0000000000;5.1428571429;0.6428571429;0.0000000000;1.0000000000;0.0064164103;0.0143671795;0.0080964103;0.0255425641;0.0153158974;0.0122800000;0.0048697436;0.0234707692;0.2662004662;0.0000000000;0.0000000000;9.0000000000;1.0000000000;0.8957000000;0.0820000000;0.0690000000;0.9304666667;0.4023000000;0.1720000000;0.0000000000;1.0000000000;0.3792034022;1.0000000000;0.6845182022
https://web.archive.org/web/20180213134413/http://awarenessact.com/stop-calling-your-drug-addiction-a-disease/;1.0000000000;1.0000000000;0.0000000000;0.0000000000;0.0047393365;0.7630331754;0.0312500000;1.0000000000;0.0000000000;1.0000000000;0.0312500000;0.4166666667;0.0000000000;1.0000000000;0.0024096386;0.5180722892;0.0000000000;1.0000000000;6.5950035849;0.0000000000;415.0000000000;0.2300000000;7.0000000000;1.0000000000;32.0000000000;0.7000000000;0.4987951807;0.4969879518;4.3012048193;0.0682730924;5.1428571429;0.6428571429;0.0000000000;1.0000000000;0.0152298578;0.0038483412;0.0246303318;0.0270592417;0.0279004739;0.0071255924;0.0033127962;0.0184218009;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;0.7518000000;0.1280000000;0.1070000000;0.8345333333;-0.2960000000;0.0000000000;0.2680000000;0.1066666667;0.5917695473;0.3607681756;0.3274098109
https://www.naturalnews.com/2017-10-02-five-things-that-just-dont-add-up-about-the-las-vegas-mass-shooting.html;2.0000000000;1.0000000000;0.0000000000;0.0000000000;0.0026548673;0.8672566372;0.1500000000;0.3333333333;0.0000000000;1.0000000000;0.0000000000;1.0000000000;0.0000000000;1.0000000000;0.0053715309;0.0000000000;0.0000000000;1.0000000000;9.4242315915;0.3560578979;1117.0000000000;1.0000000000;13.0000000000;0.7000000000;60.0000000000;1.0000000000;0.4422560430;0.3556401074;4.6284691137;0.5046254849;4.3076923077;0.0000000000;0.0000000000;1.0000000000;0.0202982301;0.0077433628;0.0048265487;0.0360769912;0.0224070796;0.0090141593;0.0020884956;0.0140477876;0.1544971842;0.0000000000;0.0000000000;1.0000000000;0.3333333333;-0.9987000000;0.0540000000;0.1350000000;0.0000000000;0.0000000000;0.0000000000;0.0000000000;1.0000000000;0.4319097905;0.8936340315;0.4577267875
https://web.archive.org/web/20180301004857/https://www.npr.org/sections/health-shots/2017/07/16/537075018/dirt-is-good-why-kids-need-exposure-to-germs;4.0000000000;1.0000000000;1.0000000000;1.0000000000;0.0055803571;0.7209821429;0.1428571429;0.3809523810;0.0000000000;1.0000000000;0.0000000000;1.0000000000;0.0000000000;1.0000000000;0.0000000000;1.0000000000;0.0000000000;1.0000000000;9.5960856831;0.3990214208;887.0000000000;1.0000000000;9.0000000000;1.0000000000;56.0000000000;1.0000000000;0.4859075536;0.4647688839;4.7869222097;0.7158962796;4.0000000000;0.0000000000;0.0000000000;1.0000000000;0.0041473214;0.0104430804;0.0121741071;0.0077890625;0.0040814732;0.0165792411;0.0034720982;0.0165200893;0.9053368506;0.0000000000;0.0000000000;2.0000000000;0.6666666667;0.9950000000;0.1210000000;0.0590000000;0.9966666667;0.1280000000;0.2360000000;0.1950000000;0.3500000000;0.4825045020;0.7249849932;0.6530663670
https://www.nytimes.com/interactive/2017/06/09/climate/antarctica-rift-update.html;5.0000000000;1.0000000000;0.0000000000;0.0000000000;0.0013351135;0.9332443258;0.0000000000;1.0000000000;0.0000000000;1.0000000000;0.0000000000;1.0000000000;0.0000000000;1.0000000000;0.0000000000;1.0000000000;0.0000000000;1.0000000000;10.5482637933;0.6370659483;1487.0000000000;1.0000000000;11.0000000000;0.9000000000;48.0000000000;1.0000000000;0.3194351042;0.0485877606;4.6772024210;0.5696032280;4.8181818182;0.3181818182;0.0000000000;1.0000000000;0.0047703605;0.0072062750;0.0046475300;0.0096034713;0.0071074766;0.0041608812;0.0031869159;0.0070240320;1.0000000000;1.0000000000;1.0000000000;1.0000000000;0.3333333333;-0.9879000000;0.0400000000;0.0600000000;0.0000000000;-0.4215000000;0.0000000000;0.2190000000;0.2700000000;0.4592456538;0.8025144873;0.7132090653
http://www.iflscience.com/environment/heavy-monsoon-causing-extreme-flooding-in-south-asia-has-killed-1200-people-so-far/;3.0000000000;1.0000000000;0.0000000000;0.0000000000;0.0042553191;0.7872340426;0.0000000000;1.0000000000;0.0000000000;1.0000000000;0.0000000000;1.0000000000;0.0000000000;1.0000000000;0.0021929825;0.5614035088;0.0000000000;1.0000000000;9.7764518060;0.4441129515;456.0000000000;0.3120000000;14.0000000000;0.6000000000;19.0000000000;0.0000000000;0.5219298246;0.5548245614;4.6535087719;0.5380116959;5.0000000000;0.5000000000;0.0000000000;1.0000000000;0.0135021277;0.0079595745;0.0065680851;0.0228276596;0.0203297872;0.0040574468;0.0000000000;0.0075765957;0.7668858801;1.0000000000;1.0000000000;4.0000000000;1.0000000000;-0.9730000000;0.0470000000;0.0930000000;0.0000000000;-0.6705000000;0.0000000000;0.2570000000;0.1433333333;0.5481303419;0.5062321937;0.5223174288
https://www.nytimes.com/2017/03/22/climate/arctic-winter-sea-ice-record-low-global-warming.html;4.5000000000;1.0000000000;0.0000000000;0.0000000000;0.0000000000;1.0000000000;0.0000000000;1.0000000000;0.0000000000;1.0000000000;0.0000000000;1.0000000000;0.0000000000;1.0000000000;0.0000000000;1.0000000000;0.0000000000;1.0000000000;9.4069165045;0.3517291261;542.0000000000;0.4840000000;10.0000000000;1.0000000000;20.0000000000;0.0000000000;0.5110701107;0.5276752768;4.6088560886;0.4784747847;4.9000000000;0.4000000000;0.0000000000;1.0000000000;0.0023822464;0.0071594203;0.0000000000;0.0036630435;0.0079510870;0.0087463768;0.0010471014;0.0111775362;1.0000000000;1.0000000000;1.0000000000;3.0000000000;1.0000000000;-0.7102000000;0.0420000000;0.0560000000;0.0000000000;-0.3818000000;0.0000000000;0.2240000000;0.2533333333;0.3706190476;1.0000000000;0.5922513991
